User Address,NB TX,NATIVE DROP,STARGATE SWAP,src | dest | contract,day | week | month,Initial Active Date,Last Active Date,isSybil
0x101e92c7105643c3bfa4711d958e2970a3981584,119,0.01,2.41,21 | 38 | 18,61 | 28 | 7,2023-05-14,2023-11-20,false
0x10512807332e63ef07903ca3f28f167f9bccd224,119,0.01,2.32,21 | 38 | 18,62 | 28 | 7,2023-05-15,2023-11-21,false
0x1232b11e9f3dc1c44996fe0f3c04b60e17d2b5b4,118,0.01,2.29,21 | 38 | 18,65 | 28 | 7,2023-05-15,2023-11-21,false
0x1258a128cfb5b5fa60f53ae0368c92aef42a9f17,121,0.02,2.84,20 | 38 | 19,65 | 28 | 7,2023-05-10,2023-11-21,false
0x12d118a5adaf29a21f2196648a5438f810e50526,116,0.01,2.29,21 | 37 | 18,63 | 28 | 7,2023-05-15,2023-11-21,false
0x132f52a97dd87ff77d40dbf6e250be207ef1c37f,118,0.00,2.33,21 | 38 | 18,63 | 29 | 7,2023-05-14,2023-11-20,false
0x15030243bb18ae0324fd384ab1c302f01c8c2ecb,118,0.01,2.35,21 | 38 | 18,65 | 29 | 7,2023-05-14,2023-11-21,false
0x152f7de0b50a82679fa34fc6af9e4ce51c055057,120,0.02,2.37,22 | 37 | 19,65 | 28 | 7,2023-05-14,2023-11-21,false
0x1561e63228fe165077a7df4d340be4d785b66c4e,119,0.01,2.31,21 | 38 | 18,64 | 27 | 7,2023-05-14,2023-11-20,false
0x16854bd52f97971362fa1bf696b852b8a6e27418,126,0.01,2.28,21 | 38 | 18,66 | 29 | 7,2023-05-14,2023-11-21,false
0x17158f16524311022874990ee92994854894f012,121,0.01,2.50,22 | 38 | 19,69 | 27 | 7,2023-05-13,2023-11-21,false
0x185ff17da142e214c4c8f589ef9b480ab4cbebfe,120,0.01,2.30,21 | 38 | 18,56 | 27 | 7,2023-05-12,2023-11-20,false
0x18bb7d8d57f542fcbdcd1c89bc06cde741f241c7,123,0.01,2.37,21 | 38 | 18,64 | 28 | 7,2023-05-13,2023-11-21,false
0x194b7172becc5fbd08de626a445ba3a5390e8899,120,0.02,2.39,21 | 38 | 18,57 | 28 | 7,2023-05-12,2023-11-20,false
0x194cc5d55d428d0fc494a40880a2b16b30d23491,122,0.01,2.36,21 | 38 | 18,60 | 27 | 7,2023-05-12,2023-11-20,false
0x19e5f8d6f0657abb5ff65fba40767a5fa7a904db,132,0.01,2.87,19 | 38 | 19,65 | 27 | 7,2023-05-10,2023-11-21,false
0x1a1a62e57ab78271bab64ab2a14068d37ef12d64,123,0.01,2.44,21 | 38 | 18,64 | 28 | 7,2023-05-13,2023-11-21,false
0x1adf32ccf9b4bfc3220e64ff90e7c4fae6550e15,122,0.01,2.92,20 | 38 | 19,65 | 28 | 7,2023-05-10,2023-11-21,false
0x1b1175a49c27e54cadc18272005a75b6f3070ace,121,0.01,2.38,21 | 38 | 18,65 | 27 | 7,2023-05-15,2023-11-21,false
0x1b7fc653e379f29fa6cbd7a489f8a7d01979ec62,121,0.01,2.28,21 | 37 | 18,64 | 28 | 7,2023-05-15,2023-11-21,false
0x1c9cc607487ade7e035c7d2aeb7bddb4c4ca151a,118,0.02,2.35,21 | 38 | 18,64 | 28 | 7,2023-05-15,2023-11-21,false
0x1ca9ab6afcbd9b1bc3c8246ebeed783ce80b4809,120,0.00,2.67,20 | 38 | 19,66 | 28 | 7,2023-05-10,2023-11-21,false
0x1cf0590a6bf1544b3ed15bb55dc550357fde4842,127,0.01,2.47,22 | 38 | 19,69 | 28 | 7,2023-05-13,2023-11-21,false
0x1df6484c6641225f60ee776bcc7b18b6a77ca083,122,0.02,2.30,21 | 38 | 18,63 | 28 | 7,2023-05-13,2023-11-21,false
0x1e6c19593901122760c40ed52e521118344daea3,120,0.01,2.40,21 | 38 | 18,66 | 27 | 7,2023-05-15,2023-11-21,false
0x1ed71e26301010572b76f0897c01bd80d472a387,126,0.06,2.39,21 | 38 | 18,60 | 27 | 7,2023-05-12,2023-11-20,false
0x1f5a74a2a915956a557bdec523196daa2837494d,118,0.02,2.26,21 | 38 | 18,63 | 28 | 7,2023-05-15,2023-11-21,false
0x1f9241ca86f6b5b07000efdca3d6e53b03295261,119,0.01,2.53,22 | 37 | 19,65 | 28 | 7,2023-05-14,2023-11-21,false
0x200fc2894ba29a7387933b346e909cd6dc6e8a88,124,0.01,2.50,21 | 38 | 17,61 | 27 | 7,2023-05-13,2023-11-21,false
0x20d69ec156f15a1f971e9bf08e20d9b3bed32562,117,0.01,2.28,21 | 38 | 18,62 | 28 | 7,2023-05-15,2023-11-21,false
0x21c074a6c33f4049cf47bf876447aa3a5c2d49ef,119,0.01,2.32,21 | 38 | 18,57 | 27 | 7,2023-05-12,2023-11-20,false
0x232658902b45457c039b2906776760e9bdad0d7b,123,0.01,2.46,19 | 38 | 19,65 | 28 | 7,2023-05-10,2023-11-21,false
0x232dde6476baa8158d5e800db34daf292d6abe1c,120,0.01,2.40,21 | 37 | 18,60 | 28 | 7,2023-05-14,2023-11-20,false
0x23b538f1532c0338740f53e062573d3505007a59,122,0.01,2.50,21 | 38 | 18,61 | 27 | 7,2023-05-12,2023-11-20,false
0x243f20c5017a38cfb530bff9a65edec5de09193c,128,0.01,2.36,22 | 38 | 19,66 | 28 | 7,2023-05-13,2023-11-21,false
0x24839e6fa0ecd61cf1c6121a579eaa1a8e61b023,122,0.01,2.43,22 | 38 | 19,67 | 28 | 7,2023-05-14,2023-11-21,false
0x253242b6ab5e91b1336670af6b1a80fd4da7a021,118,0.02,2.27,21 | 38 | 18,64 | 28 | 7,2023-05-15,2023-11-21,false
0x25f8e64692469fc6ea25c933adc00abbeea208b0,124,0.00,2.55,20 | 38 | 19,66 | 28 | 7,2023-05-10,2023-11-21,false
0x260b54ff08b95c2a1acdcd37aeb8f3b36bc88ee7,119,0.01,2.55,22 | 37 | 19,65 | 28 | 7,2023-05-14,2023-11-21,false
0x264455a1f9edc0c074b113fa42898158aedbdd49,124,0.00,2.38,21 | 38 | 18,60 | 28 | 7,2023-05-13,2023-11-21,false
0x267be1364ea6229e8438d43d5084feca48be1f66,118,0.01,2.34,21 | 38 | 18,65 | 28 | 7,2023-05-15,2023-11-21,false
0x26da6f84afacaf2c5183d86520e58bcd93073990,123,0.01,2.45,21 | 38 | 18,63 | 28 | 7,2023-05-13,2023-11-21,false
0x27444991648077cada34c859e16a647adf2c9367,123,0.01,2.45,21 | 38 | 18,64 | 28 | 7,2023-05-13,2023-11-21,false
0x27e672e21492a8d1223c18d51fa98d5d6ee8e3e5,119,0.01,2.36,21 | 38 | 18,66 | 28 | 7,2023-05-15,2023-11-21,false
0x283f3d551a659e34a9a15f5f50496fe6d31bf54b,120,0.02,2.28,21 | 38 | 18,63 | 28 | 7,2023-05-15,2023-11-21,false
0x287b15e65181a13a971164d05341a4f55f78cac7,119,0.01,2.42,21 | 37 | 18,62 | 28 | 7,2023-05-15,2023-11-20,false
0x28a84ef88305fe0d4d1954b133ae4a9d3cab8d86,118,0.01,2.23,21 | 38 | 18,64 | 28 | 7,2023-05-15,2023-11-21,false
0x2a489b0bfd6c780321d2bfaee2eb5d3cbe02c76a,122,0.01,2.50,21 | 38 | 18,62 | 28 | 7,2023-05-13,2023-11-21,false
0x2c42f33bccbbc288042a7a3749e77d352c6b5b86,118,0.01,2.37,21 | 38 | 18,64 | 29 | 7,2023-05-14,2023-11-20,false
0x2dbfb395fbaf4084dadd5f02bd6568a6dff12d88,129,0.01,2.43,22 | 38 | 19,68 | 28 | 7,2023-05-13,2023-11-21,false
