User Address,NB TX,NATIVE DROP,STARGATE SWAP,src | dest | contract,day | week | month,Initial Active Date,Last Active Date,isSybil
0xebba5cb05afeb97d77d749dadb2783cde25c3dc8,242,0.00,0.00,28 | 38 | 20,93 | 29 | 8,2023-09-23,2024-04-23,false
0xec6d33cbb1554613420febee08b5a683875045ad,237,0.05,0.06,27 | 40 | 20,105 | 29 | 8,2023-09-25,2024-04-24,false
0xeec6d84322cb4d18ae05db98fdcf747192100b15,239,0.00,0.00,27 | 39 | 20,107 | 29 | 8,2023-09-23,2024-04-28,false
0xf0aa506ac0f0a7515156d28071fa6c22555de6c2,239,0.00,0.00,28 | 38 | 20,93 | 29 | 8,2023-09-23,2024-04-23,false
0xf38bb3e08e6c424266e9951059ac2480fc3a63bf,234,0.00,0.00,28 | 39 | 20,110 | 29 | 8,2023-09-23,2024-04-28,false
0xf8d96d169d522e45daecae2c491637efca9c4a4b,239,0.07,0.04,27 | 39 | 19,104 | 28 | 8,2023-09-25,2024-04-24,false
0xf947398fb8b89cf1aa48c64630ba084018fda4be,239,0.00,0.00,28 | 39 | 20,111 | 29 | 8,2023-09-22,2024-04-28,false
0x01abdb8df1151a943b7c655d64fba38a7bba772d,235,0.01,0.00,27 | 39 | 19,104 | 29 | 8,2023-09-24,2024-04-25,true
0x03b9e7b232e98111fe02a1b90561f17db14fb323,242,0.00,0.00,27 | 38 | 20,107 | 29 | 8,2023-09-23,2024-04-28,true
0x05473c5cb7e7f3138de7bc4178ac66232e9fb03a,249,0.01,0.00,27 | 38 | 20,106 | 29 | 8,2023-09-24,2024-04-24,true
0x06018ff6295bad68671e97793e6f882cab7d3445,235,0.01,0.00,27 | 40 | 20,105 | 30 | 8,2023-09-24,2024-04-25,true
0x07bf8746af1b174de59749856f369a13aa100f7c,239,0.00,0.00,26 | 39 | 20,109 | 29 | 8,2023-09-23,2024-04-28,true
0x0abad740754a5bc44b2674052d19a1de33eb12b4,245,0.01,0.00,27 | 39 | 20,106 | 29 | 8,2023-09-24,2024-04-26,true
0x0bc7ea7bd03016d0b01f5116d6c8125aa73828c0,236,0.00,0.00,27 | 38 | 20,99 | 29 | 8,2023-09-23,2024-04-26,true
0x0cbe5061a3356843d30f08a9fd6e6fbefb064612,237,0.02,0.00,27 | 39 | 19,104 | 29 | 8,2023-09-24,2024-04-25,true
0x0e8d59f214a19dad29349c76d092ef409be1c69f,244,0.00,0.00,27 | 38 | 20,106 | 29 | 8,2023-09-24,2024-04-24,true
0x0e97f0d9108933974cae98268578ec41f1f80a41,246,0.01,0.00,27 | 39 | 20,106 | 29 | 8,2023-09-24,2024-04-24,true
0x11e3d43b01fd8820e3f3ed5af6556b02b0768534,245,0.00,0.00,27 | 38 | 20,104 | 29 | 8,2023-09-24,2024-04-23,true
